politician_name,politician_party,politician_chamber,politician_state,company,ticker,type,owner,traded_dt,published_dt,published_note,filed_after_days,size,size_low_usd,size_high_usd,price,price_usd,notional_low,notional_high,detail_url,politician,issuer,published,traded,filed_after,open,high,low,close,adj_close,volume,prev_close,ret_1d,fwd_ret_1d,roll5_ret,roll20_ret,short_name,sector,industry,market_cap,exchange,quote_type,size_low_pct_mcap,size_high_pct_mcap
Bruce Westerman,Republican,House,AR,Nordea Bank Abp,NRDBY,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$13.49,13.49,13490.0,202350.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Nordea Bank AbpNRDBY:US,17 Apr2025,3 Mar2025,days44,13.510000228881836,13.609999656677246,13.359999656677246,13.520000457763672,12.573890686035156,848900.0,13.130000114440918,0.029702996186101727,-0.007396477668926593,0.03920063181472117,0.12479200855863182,Nordea Bank Abp,Financial Services,Banks - Regional,55604297728.0,OQX,EQUITY,1.798422137964422e-08,2.697633206946633e-07
Bruce Westerman,Republican,House,AR,NVIDIA Corporation,NVDA,buy,undisclosed,2025-03-03,2025-04-17,,44.0,15K–50K,15000.0,50000.0,$114.06,114.06,1710900.0,5703000.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,NVIDIA CorporationNVDA:US,17 Apr2025,3 Mar2025,days44,123.51000213623047,123.69999694824219,112.27999877929688,114.05999755859375,114.04158782958984,411381400.0,124.91999816894531,-0.08693564496906403,0.01692092185241645,-0.12450108514493392,-0.05005415300662789,NVIDIA Corporation,Technology,Semiconductors,4400742400000.0,NMS,EQUITY,3.408515799516009e-09,1.136171933172003e-08
Bruce Westerman,Republican,House,AR,Oracle Corp,ORCL,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$162.02,162.02,162020.0,2430300.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Oracle CorpORCL:US,17 Apr2025,3 Mar2025,days44,166.9499969482422,167.1199951171875,161.1300048828125,162.02000427246094,161.09776306152344,8081800.0,166.05999755859375,-0.02432851587094187,-0.028082970817025155,-0.04671688707787276,-0.04727739269408528,Oracle Corporation,Technology,Software - Infrastructure,697376309248.0,NYQ,EQUITY,1.4339460442502376e-09,2.1509190663753565e-08
Bruce Westerman,Republican,House,AR,PepsiCo Inc,PEP,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$155.99,155.99,155990.0,2339850.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,PepsiCo IncPEP:US,17 Apr2025,3 Mar2025,days44,151.35000610351562,156.14999389648438,150.5,155.99000549316406,152.94471740722656,8321700.0,153.47000122070312,0.016420174968507117,-0.011539220388300464,0.013909647739686021,0.03517156391193667,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,205909639168.0,NMS,EQUITY,4.856499210239051e-09,7.284748815358576e-08
Bruce Westerman,Republican,House,AR,Pfizer Inc,PFE,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$26.25,26.25,26250.0,393750.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Pfizer IncPFE:US,17 Apr2025,3 Mar2025,days44,26.3700008392334,26.899999618530273,25.969999313354492,26.25,25.321666717529297,54048600.0,26.43000030517578,-0.006810454146704337,-0.01904761904761909,-0.01500936676382346,-0.010181012560451817,"Pfizer, Inc.",Healthcare,Drug Manufacturers - General,142934720512.0,NYQ,EQUITY,6.996200758065956e-09,1.0494301137098934e-07
Bruce Westerman,Republican,House,AR,The Procter & Gamble Co,PG,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$175.59,175.59,175590.0,2633850.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,The Procter & Gamble CoPG:US,17 Apr2025,3 Mar2025,days44,173.5800018310547,176.2899932861328,173.50999450683594,175.58999633789062,173.3170166015625,7615300.0,173.83999633789062,0.010066728237836386,-0.013725176333347466,0.02961184033404365,0.05783475225634573,Procter & Gamble Company (The),Consumer Defensive,Household & Personal Products,361568239616.0,NYQ,EQUITY,2.7657296477755906e-09,4.148594471663386e-08
Bruce Westerman,Republican,House,AR,The Procter & Gamble Co,PG,sell,undisclosed,2025-03-20,2025-04-17,,27.0,1K–15K,1000.0,15000.0,$167.55,167.55,167550.0,2513250.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,The Procter & Gamble CoPG:US,17 Apr2025,20 Mar2025,days27,168.88999938964844,169.2100067138672,166.02999877929688,167.5500030517578,165.381103515625,8789200.0,168.57000732421875,-0.006050923818844645,-0.005132799729558379,-0.006168772220911889,0.0020333492269539967,Procter & Gamble Company (The),Consumer Defensive,Household & Personal Products,361568239616.0,NYQ,EQUITY,2.7657296477755906e-09,4.148594471663386e-08
Bruce Westerman,Republican,House,AR,Rio Tinto Group,RIO,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$61.05,61.05,61050.0,915750.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Rio Tinto GroupRIO:US,17 Apr2025,3 Mar2025,days44,62.09000015258789,62.25,60.65999984741211,61.04999923706055,57.50735092163086,3714500.0,60.560001373291016,0.008091113815357875,0.018673208909008476,-0.0269366017882382,0.010594262394719514,Rio Tinto Plc,Basic Materials,Other Industrial Metals & Mining,98901991424.0,NYQ,EQUITY,1.0111019865241414e-08,1.516652979786212e-07
Bruce Westerman,Republican,House,AR,RTX Corp,RTX,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$133.83,133.83,133830.0,2007450.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,RTX CorpRTX:US,17 Apr2025,3 Mar2025,days44,134.33999633789062,135.36000061035156,132.9199981689453,133.8300018310547,132.56736755371094,6215800.0,132.99000549316406,0.006316236583160384,-0.03833224846913286,0.06696963649399178,0.037844164391653404,RTX Corporation,Industrials,Aerospace & Defense,206255636480.0,NYQ,EQUITY,4.848352350831232e-09,7.272528526246848e-08
Bruce Westerman,Republican,House,AR,salesforce.com Inc,CRM,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$293.06,293.06,293060.0,4395900.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,salesforce.com IncCRM:US,17 Apr2025,3 Mar2025,days44,301.0,303.07000732421875,291.05999755859375,293.05999755859375,292.1369934082031,6298200.0,297.8500061035156,-0.016081948788871703,-0.019518191729867462,-0.04949406267228732,-0.14234712587299286,"Salesforce, Inc.",Technology,Software - Application,231772635136.0,NYQ,EQUITY,4.314573199779249e-09,6.471859799668875e-08
Bruce Westerman,Republican,House,AR,ServiceNow Inc,NOW,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$910.31,910.31,910310.0,13654650.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,ServiceNow IncNOW:US,17 Apr2025,3 Mar2025,days44,936.010009765625,939.0,902.6799926757812,910.3099975585938,910.3099975585938,1545900.0,929.760009765625,-0.02091938995304199,-0.004635751243469488,-0.018618360910180206,-0.1061195298474605,"ServiceNow, Inc.",Technology,Software - Application,179968786432.0,NYQ,EQUITY,5.5565191043717086e-09,8.334778656557563e-08
Bruce Westerman,Republican,House,AR,Societe Generale Group,SCGLY,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$8.30,8.3,8300.0,124500.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Societe Generale GroupSCGLY:US,17 Apr2025,3 Mar2025,days44,8.380000114440918,8.40999984741211,8.239999771118164,8.3100004196167,8.127313613891602,1202900.0,8.15999984741211,0.01838242340803009,0.0036100759875261623,0.04659954152768188,0.2764977154300397,Societe Generale,Financial Services,Banks - Regional,54094524416.0,PNK,EQUITY,1.848615938111883e-08,2.7729239071678247e-07
Bruce Westerman,Republican,House,AR,Sony Group Corporation,SONY,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$24.59,24.59,24590.0,368850.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Sony Group CorporationSONY:US,17 Apr2025,3 Mar2025,days44,24.799999237060547,25.040000915527344,24.489999771118164,24.59000015258789,24.521394729614258,2579100.0,25.040000915527344,-0.017971275818141286,-0.017080116864079953,-0.008467705279556485,0.11721944102120221,Sony Group Corporation,Technology,Consumer Electronics,174145421312.0,NYQ,EQUITY,5.742327259976556e-09,8.613490889964835e-08
Bruce Westerman,Republican,House,AR,Sony Group Corporation,SONY,buy,undisclosed,2025-03-24,2025-04-17,,23.0,1K–15K,1000.0,15000.0,$25.27,25.27,25270.0,379050.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Sony Group CorporationSONY:US,17 Apr2025,24 Mar2025,days23,25.239999771118164,25.299999237060547,25.079999923706055,25.270000457763672,25.19949722290039,13639700.0,25.229999542236328,0.0015854505054737622,-0.0003957352077832432,0.03100776098672886,0.018951662708148992,Sony Group Corporation,Technology,Consumer Electronics,174145421312.0,NYQ,EQUITY,5.742327259976556e-09,8.613490889964835e-08
Bruce Westerman,Republican,House,AR,Starbucks Corp,SBUX,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$115.41,115.41,115410.0,1731150.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Starbucks CorpSBUX:US,17 Apr2025,3 Mar2025,days44,116.04000091552734,117.45999908447266,114.0999984741211,115.41000366210938,113.85200500488281,9225500.0,115.80999755859375,-0.003453880536367304,-0.02902699936934039,0.019613050382716653,0.07178680660313896,Starbucks Corporation,Consumer Cyclical,Restaurants,102985023488.0,NMS,EQUITY,9.710149749264482e-09,1.4565224623896724e-07
Bruce Westerman,Republican,House,AR,Suncor Energy Inc,SU,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$36.19,36.19,36190.0,542850.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Suncor Energy IncSU:US,17 Apr2025,3 Mar2025,days44,38.349998474121094,38.5,35.86000061035156,36.189998626708984,35.39461898803711,12675100.0,38.279998779296875,-0.05459770687657994,-0.03150039880927469,-0.07513422849870265,-0.03647504516749697,Suncor Energy  Inc.,Energy,Oil & Gas Integrated,47171162112.0,NYQ,EQUITY,2.1199392917767596e-08,3.1799089376651396e-07
Bruce Westerman,Republican,House,AR,Taiwan Semiconductor Manufacturing Co Ltd,TSM,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$172.97,172.97,172970.0,2594550.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Taiwan Semiconductor Manufacturing Co LtdTSM:US,17 Apr2025,3 Mar2025,days44,181.14999389648438,181.57000732421875,171.07000732421875,172.97000122070312,171.6709747314453,37403000.0,180.52999877929688,-0.04187668315356308,0.04064287870546335,-0.0974693100479349,-0.17365758088863728,Taiwan Semiconductor Manufactur,Technology,Semiconductors,1238955982848.0,NYQ,EQUITY,8.071311764452604e-10,1.2106967646678906e-08
Bruce Westerman,Republican,House,AR,Thermo Fisher Scientific Inc,TMO,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$523.64,523.64,523640.0,7854600.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Thermo Fisher Scientific IncTMO:US,17 Apr2025,3 Mar2025,days44,530.9199829101562,532.47998046875,519.6300048828125,523.6400146484375,522.6558837890625,2330300.0,528.9600219726562,-0.010057484693037466,-0.01350165595913333,-0.022238770266082838,-0.12398157315192411,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,184656052224.0,NYQ,EQUITY,5.415473730516744e-09,8.123210595775116e-08
Bruce Westerman,Republican,House,AR,Tokyo Electron Ltd,TOELY,buy,undisclosed,2025-03-04,2025-04-17,,43.0,1K–15K,1000.0,15000.0,$75.68,75.68,75680.0,1135200.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Tokyo Electron LtdTOELY:US,17 Apr2025,4 Mar2025,days43,73.0,75.83999633789062,72.7699966430664,74.2699966430664,73.08091735839844,152100.0,72.51000213623047,0.02427243766355569,0.010906223570751994,-0.07046313861444668,-0.12200023810855233,Tokyo Electron Ltd.,Technology,Semiconductor Equipment & Materials,66699186176.0,PNK,EQUITY,1.499268667778475e-08,2.2489030016677126e-07
Bruce Westerman,Republican,House,AR,Toyota Motor Corp,TM,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$183.79,183.79,183790.0,2756850.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Toyota Motor CorpTM:US,17 Apr2025,3 Mar2025,days44,188.3300018310547,189.11000061035156,182.83999633789062,183.7899932861328,180.2418670654297,523700.0,181.47999572753906,0.012728662183030925,-0.017030250494381005,0.04059561978918642,-0.02720584125819078,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,252404842496.0,NYQ,EQUITY,3.961889122693229e-09,5.942833684039843e-08
Bruce Westerman,Republican,House,AR,Union Pacific Corp,UNP,buy,undisclosed,2025-03-04,2025-04-17,,43.0,1K–15K,1000.0,15000.0,$241.52,241.52,241520.0,3622800.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Union Pacific CorpUNP:US,17 Apr2025,4 Mar2025,days43,243.6699981689453,244.02000427246094,240.85000610351562,241.52000427246094,240.06552124023438,3037800.0,245.80999755859375,-0.017452476826579022,0.00865351234232703,-0.017772154735998816,-0.006172331386836006,Union Pacific Corporation,Industrials,Railroads,130931367936.0,NYQ,EQUITY,7.637589187098433e-09,1.1456383780647649e-07
Bruce Westerman,Republican,House,AR,Unitedhealth Group Inc,UNH,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$467.05,467.05,467050.0,7005750.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Unitedhealth Group IncUNH:US,17 Apr2025,3 Mar2025,days44,474.3699951171875,477.2699890136719,465.2099914550781,467.04998779296875,461.7843322753906,5700200.0,474.9599914550781,-0.01665404203389098,0.01618669897481051,0.011982143592772934,-0.13906247820132775,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,275333971968.0,NYQ,EQUITY,3.631952834778494e-09,5.447929252167741e-08
Bruce Westerman,Republican,House,AR,Visa Inc,V,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$361.82,361.82,361820.0,5427300.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Visa IncV:US,17 Apr2025,3 Mar2025,days44,363.0,366.5400085449219,359.5400085449219,361.82000732421875,360.5856018066406,9099600.0,362.7099914550781,-0.0024537072367073476,-0.02650488127732875,0.0341851668479265,0.05857232371633784,Visa Inc.,Financial Services,Credit Services,668595585024.0,NYQ,EQUITY,1.4956724549177271e-09,2.2435086823765905e-08
Bruce Westerman,Republican,House,AR,Visa Inc,V,sell,undisclosed,2025-03-20,2025-04-17,,27.0,1K–15K,1000.0,15000.0,$339.50,339.5,339500.0,5092500.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Visa IncV:US,17 Apr2025,20 Mar2025,days27,339.0,342.239990234375,337.6600036621094,339.5,338.3417663574219,5432700.0,339.8699951171875,-0.0010886371921708937,-0.011310740317792667,0.03332829893127634,-0.03135607446884827,Visa Inc.,Financial Services,Credit Services,668595585024.0,NYQ,EQUITY,1.4956724549177271e-09,2.2435086823765905e-08
Bruce Westerman,Republican,House,AR,Walmart Inc,WMT,sell,undisclosed,2025-03-20,2025-04-17,,27.0,1K–15K,1000.0,15000.0,$85.81,85.81,85810.0,1287150.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Walmart IncWMT:US,17 Apr2025,20 Mar2025,days27,85.80999755859375,87.08000183105469,85.5199966430664,85.80999755859375,85.16967010498047,18185500.0,86.33000183105469,-0.006023447948936389,0.001981188709669457,0.01550292968749985,-0.1172719024096756,Walmart Inc.,Consumer Defensive,Discount Stores,798042030080.0,NYQ,EQUITY,1.2530668339608061e-09,1.8796002509412092e-08
Bruce Westerman,Republican,House,AR,Walmart Inc,WMT,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$97.59,97.59,97590.0,1463850.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Walmart IncWMT:US,17 Apr2025,3 Mar2025,days44,97.9800033569336,99.48999786376953,96.83000183105469,97.58999633789062,96.86176300048828,18372200.0,98.61000061035156,-0.010343821784277174,-0.026846963987130046,0.04184902578811966,-0.005806920364233566,Walmart Inc.,Consumer Defensive,Discount Stores,798042030080.0,NYQ,EQUITY,1.2530668339608061e-09,1.8796002509412092e-08
Rick Larsen,Democrat,House,WA,American Express Co,AXP,buy,undisclosed,2025-04-09,2025-04-16,,6.0,1K–15K,1000.0,15000.0,$262.36,262.36,262360.0,3935400.0,https://www.capitoltrades.com/politicians/L000560,Rick LarsenDemocratHouseWA,American Express CoAXP:US,16 Apr2025,9 Apr2025,days6,226.9600067138672,264.7699890136719,226.25999450683594,262.3599853515625,261.69927978515625,8640600.0,231.38999938964844,0.13384323455467162,-0.058964731001887594,-0.046830207623751424,0.006174440466203081,American Express Company,Financial Services,Credit Services,212571078656.0,NYQ,EQUITY,4.704308819066973e-09,7.056463228600459e-08
Rick Larsen,Democrat,House,WA,NextEra Energy Inc,NEE,sell,undisclosed,2025-04-09,2025-04-16,,6.0,1K–15K,1000.0,15000.0,$67.58,67.58,67580.0,1013700.0,https://www.capitoltrades.com/politicians/L000560,Rick LarsenDemocratHouseWA,NextEra Energy IncNEE:US,16 Apr2025,9 Apr2025,days6,63.38999938964844,67.79000091552734,61.720001220703125,67.58000183105469,67.03756713867188,23207800.0,64.11000061035156,0.05412573994177805,-0.012725667165584098,-0.04114644420761966,-0.0732308896322053,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,155291058176.0,NYQ,EQUITY,6.4395208052909545e-09,9.659281207936432e-08
Tim Moore,Republican,House,NC,American Airlines Group Inc,AAL,buy,undisclosed,2025-03-12,2025-04-15,,33.0,50K–100K,50000.0,100000.0,$10.93,10.93,546500.0,1093000.0,https://www.capitoltrades.com/politicians/M001236,Tim MooreRepublicanHouseNC,American Airlines Group IncAAL:US,15 Apr2025,12 Mar2025,days33,11.550000190734863,11.609999656677246,10.890000343322754,10.930000305175781,10.930000305175781,98487000.0,11.460000038146973,-0.046247795044238926,-0.023787760441206562,-0.22427252045357263,-0.33394269306471286,"American Airlines Group, Inc.",Industrials,Airlines,8689947648.0,NMS,EQUITY,5.753774593970948e-06,1.1507549187941897e-05
Tim Moore,Republican,House,NC,American Airlines Group Inc,AAL,buy,undisclosed,2025-03-13,2025-04-15,,32.0,50K–100K,50000.0,100000.0,$10.67,10.67,533500.0,1067000.0,https://www.capitoltrades.com/politicians/M001236,Tim MooreRepublicanHouseNC,American Airlines Group IncAAL:US,15 Apr2025,13 Mar2025,days32,10.989999771118164,11.09000015258789,10.470000267028809,10.670000076293945,10.670000076293945,95901500.0,10.930000305175781,-0.023787760441206562,0.01874412444564877,-0.1947169753740419,-0.3437884424293334,"American Airlines Group, Inc.",Industrials,Airlines,8689947648.0,NMS,EQUITY,5.753774593970948e-06,1.1507549187941897e-05
Tim Moore,Republican,House,NC,American Airlines Group Inc,AAL,buy,undisclosed,2025-03-14,2025-04-15,,31.0,15K–50K,15000.0,50000.0,$10.87,10.87,163050.0,543500.0,https://www.capitoltrades.com/politicians/M001236,Tim MooreRepublicanHouseNC,American Airlines Group IncAAL:US,15 Apr2025,14 Mar2025,days31,10.869999885559082,10.890000343322754,10.550000190734863,10.869999885559082,10.869999885559082,66506400.0,10.670000076293945,0.01874412444564877,0.04139832695517942,-0.16577128869361626,-0.30940279265411447,"American Airlines Group, Inc.",Industrials,Airlines,8689947648.0,NMS,EQUITY,1.7261323781912846e-06,5.753774593970948e-06
Tim Moore,Republican,House,NC,American Airlines Group Inc,AAL,sell,undisclosed,2025-03-20,2025-04-15,,25.0,100K–250K,100000.0,250000.0,$11.26,11.26,1126000.0,2815000.0,https://www.capitoltrades.com/politicians/M001236,Tim MooreRepublicanHouseNC,American Airlines Group IncAAL:US,15 Apr2025,20 Mar2025,days25,11.359999656677246,11.4399995803833,11.210000038146973,11.260000228881836,11.260000228881836,43297000.0,11.479999542236328,-0.01916370401802614,0.01154530300163481,0.05529523414894085,-0.2900378012214368,"American Airlines Group, Inc.",Industrials,Airlines,8689947648.0,NMS,EQUITY,1.1507549187941897e-05,2.8768872969854742e-05
